"ead > archdesc > arrangement > p","nyhs/ms74_broadway_tabernacle.xml",11
"ead > archdesc > arrangement > p","nyhs/ms78_brown_brothers_harriman.xml",13
"ead > archdesc > arrangement > p","nyhs/ms937_mabel_newton_betticher.xml",4
"ead > archdesc > arrangement > p","nyhs/ms98_campbell_mumford.xml",7
"ead > archdesc > arrangement > p","nyhs/pc001_mcloughlin_woodblocks.xml",12
"ead > archdesc > arrangement > p","nyhs/pr001_john_albok.xml",4
"ead > archdesc > arrangement > p","nyhs/pr004_jessie_tarbox_beals.xml",9
"ead > archdesc > arrangement > p","nyhs/pr009_irving_browning_photos.xml",3
"ead > archdesc > arrangement > p","nyhs/pr015_arthur_chapman.xml",5
"ead > archdesc > arrangement > p","nyhs/pr017_leslie_dorsey.xml",5
"ead > archdesc > arrangement > p","nyhs/pr018_fifth_avenue_coach.xml",11
"ead > archdesc > arrangement > p","nyhs/pr042_mckim_mead_white.xml",8
"ead > archdesc > arrangement > p","nyhs/pr047_irving_olds_prints.xml",2
"ead > archdesc > arrangement > p","nyhs/pr052_portrait_collection.xml",2
"ead > archdesc > arrangement > p","nyhs/pr054_postcard.xml",9
"ead > archdesc > arrangement > p","nyhs/pr055_1_art_posters.xml",4
"ead > archdesc > arrangement > p","nyhs/pr081_eugene_armbruster.xml",5
"ead > archdesc > arrangement > p","nyhs/pr085_mathew_brady_studio.xml",5
"ead > archdesc > arrangement > p","nyhs/pr101_jackson_edouart.xml",4
"ead > archdesc > arrangement > p","nyhs/pr110_alexander_alland.xml",3
"ead > archdesc > arrangement > p","nyhs/pr111_cross_brown.xml",5
"ead > archdesc > arrangement > p","nyhs/pr115_playing_cards_games.xml",6
"ead > archdesc > arrangement > p","nyhs/pr132_lucius_cathan.xml",3
"ead > archdesc > arrangement > p","nyhs/pr164_civil_war_photographs.xml",10
"ead > archdesc > arrangement > p","nyhs/pr207_andreas_feininger.xml",6
"ead > archdesc > arrangement > p","nyhs/pr216_alexander_anderson.xml",5
"ead > archdesc > arrangement > p","nyhs/pr218_george_bradley.xml",5
"ead > archdesc > arrangement > p","nyhs/pr220_william_james_bennett.xml",3
"ead > archdesc > arrangement > p","nyhs/pr223_costume_ball_photographs.xml",7
"ead > archdesc > arrangement > p","nyhs/pr230_currier_ives.xml",6
"ead > archdesc > arrangement > p","nyhs/pr244_william_adams_delano.xml",5
"ead > archdesc > arrangement > p","nyhs/pr248_eugene_gordon.xml",6
"ead > archdesc > arrangement > p","nyhs/pr250_robert_benney.xml",6
"ead > archdesc > arrangement > p","nyhs/pr264_ephemera_collection.xml",4
"ead > archdesc > arrangement > p","nyhs/pr274_ben_brown_ww2_drawings.xml",6
"ead > archdesc > arrangement > p","nyhs/pr277_ny_chamber_commerce.xml",4
"ead > archdesc > arrangement > p","nyhs/pr290_claire_yaffa_aids.xml",3
"ead > archdesc > arrangement > p","nyhs/pr291_june_rovenger.xml",1
"ead > archdesc > arrangement > p","nyhs/pr296_rhodes_villard_houses.xml",5
"ead > archdesc > arrangement > p","nyhs/pr300_ann_feinstein.xml",2
"ead > archdesc > arrangement > p","nyhs/pr312_jane_hoffer.xml",3
"ead > archdesc > arrangement > p","nyhs/pr321_william_grabowski.xml",7
"ead > archdesc > arrangement > p","nyhs/pr361_jessica_burstein.xml",12
"ead > archdesc > arrangement > p","nyhs/pr362_stephen_harmon.xml",2
"ead > archdesc > arrangement > p","nyhs/pr372_holman_flatiron.xml",15
"ead > archdesc > arrangement > p","nyhs/pr393_cumming_cecil.xml",12
"ead > archdesc > arrangement > p","nyhs/pr397_forte.xml",5
"ead > archdesc > arrangement > p","nyhs/pr422_arad_911_memorial.xml",8
"ead > archdesc > arrangement > p","nyhs/pr452_randall_comfort.xml",6
"ead > archdesc > arrangement > p","nyhs/pr456_cohen_peter.xml",3
"ead > archdesc > arrangement > p","nyhs/timeinc_ms3009_rg05.xml",18
"ead > archdesc > arrangement > p","nyhs/timeinc_ms3009_rg06.xml",6
"ead > archdesc > arrangement > p","nyhs/timeinc_ms3009_rg07.xml",9
"ead > archdesc > arrangement > p","nyhs/timeinc_ms3009_rg14.xml",6
"ead > archdesc > arrangement > p","nyhs/timeinc_ms3009_rg15.xml",2
"ead > archdesc > arrangement > p","nyhs/timeinc_ms3009_rg22.xml",1
"ead > archdesc > arrangement > p","nyhs/timeinc_ms3009_rg25.xml",5
"ead > archdesc > arrangement > p","nyhs/timeinc_ms3009_rg26.xml",9
"ead > archdesc > arrangement > p","nyhs/timeinc_ms3009_rg27.xml",12
"ead > archdesc > arrangement > p","nyhs/timeinc_ms3009_rg41.xml",12
"ead > archdesc > arrangement > p","nyhs/timeinc_ms3009_rg47.xml",1
"ead > archdesc > arrangement > p","tamwag/aia_001.xml",7
"ead > archdesc > arrangement > p","tamwag/aia_067.xml",12
"ead > archdesc > arrangement > p","tamwag/alba_photo_125.xml",1
"ead > archdesc > arrangement > p","tamwag/oh_057.xml",3
"ead > archdesc > arrangement > p","tamwag/photos_011.xml",35
"ead > archdesc > arrangement > p","tamwag/photos_019.xml",118
"ead > archdesc > arrangement > p","tamwag/photos_020.xml",42
"ead > archdesc > arrangement > p","tamwag/photos_086.xml",15
"ead > archdesc > arrangement > p","tamwag/photos_151.xml",4
"ead > archdesc > arrangement > p","tamwag/tam_007_004.xml",3
"ead > archdesc > arrangement > p","tamwag/tam_021.xml",3
"ead > archdesc > arrangement > p","tamwag/tam_044.xml",6
"ead > archdesc > arrangement > p","tamwag/tam_049.xml",4
"ead > archdesc > arrangement > p","tamwag/tam_050.xml",6
"ead > archdesc > arrangement > p","tamwag/tam_056_007.xml",3
"ead > archdesc > arrangement > p","tamwag/tam_056_009.xml",3
"ead > archdesc > arrangement > p","tamwag/tam_069.xml",2
"ead > archdesc > arrangement > p","tamwag/tam_080.xml",37
"ead > archdesc > arrangement > p","tamwag/tam_083.xml",12
"ead > archdesc > arrangement > p","tamwag/tam_086.xml",3
"ead > archdesc > arrangement > p","tamwag/tam_091.xml",3
"ead > archdesc > arrangement > p","tamwag/tam_097.xml",4
"ead > archdesc > arrangement > p","tamwag/tam_102.xml",5
"ead > archdesc > arrangement > p","tamwag/tam_106.xml",21
"ead > archdesc > arrangement > p","tamwag/tam_120.xml",6
"ead > archdesc > arrangement > p","tamwag/tam_132.xml",59
"ead > archdesc > arrangement > p","tamwag/tam_142.xml",9
"ead > archdesc > arrangement > p","tamwag/tam_145.xml",8
"ead > archdesc > arrangement > p","tamwag/tam_148.xml",9
"ead > archdesc > arrangement > p","tamwag/tam_154.xml",9
"ead > archdesc > arrangement > p","tamwag/tam_158.xml",5
"ead > archdesc > arrangement > p","tamwag/tam_167.xml",8
"ead > archdesc > arrangement > p","tamwag/tam_169.xml",26
"ead > archdesc > arrangement > p","tamwag/tam_170.xml",19
"ead > archdesc > arrangement > p","tamwag/tam_176.xml",6
"ead > archdesc > arrangement > p","tamwag/tam_177.xml",6
"ead > archdesc > arrangement > p","tamwag/tam_179.xml",11
"ead > archdesc > arrangement > p","tamwag/tam_188.xml",5
"ead > archdesc > arrangement > p","tamwag/tam_235.xml",2
"ead > archdesc > arrangement > p","tamwag/tam_275.xml",5
"ead > archdesc > arrangement > p","tamwag/tam_277.xml",10
"ead > archdesc > arrangement > p","tamwag/tam_347.xml",27
"ead > archdesc > arrangement > p","tamwag/tam_416.xml",5
"ead > archdesc > arrangement > p","tamwag/tam_439.xml",12
"ead > archdesc > arrangement > p","tamwag/tam_442.xml",18
"ead > archdesc > arrangement > p","tamwag/tam_501.xml",2
"ead > archdesc > arrangement > p","tamwag/tam_517.xml",32
"ead > archdesc > arrangement > p","tamwag/tam_542.xml",12
"ead > archdesc > arrangement > p","tamwag/tam_583.xml",9
"ead > archdesc > arrangement > p","tamwag/tam_594.xml",40
"ead > archdesc > arrangement > p","tamwag/tam_603.xml",5
"ead > archdesc > arrangement > p","tamwag/tam_664.xml",11
"ead > archdesc > arrangement > p","tamwag/tam_725.xml",5
"ead > archdesc > arrangement > p","tamwag/tam_824.xml",12
"ead > archdesc > arrangement > p","tamwag/wag_012.xml",7
"ead > archdesc > arrangement > p","tamwag/wag_020.xml",3
"ead > archdesc > arrangement > p","tamwag/wag_023.xml",9
"ead > archdesc > arrangement > p","tamwag/wag_029.xml",7
"ead > archdesc > arrangement > p","tamwag/wag_042.xml",2
"ead > archdesc > arrangement > p","tamwag/wag_061.xml",4
"ead > archdesc > arrangement > p","tamwag/wag_063.xml",8
"ead > archdesc > arrangement > p","tamwag/wag_112.xml",7
"ead > archdesc > arrangement > p","tamwag/wag_124.xml",14
"ead > archdesc > arrangement > p","tamwag/wag_125.xml",14
"ead > archdesc > arrangement > p","tamwag/wag_129.xml",8
"ead > archdesc > arrangement > p","tamwag/wag_144.xml",11
"ead > archdesc > arrangement > p","tamwag/wag_178.xml",8
"ead > archdesc > arrangement > p","tamwag/wag_188.xml",2
"ead > archdesc > arrangement > p","tamwag/wag_238.xml",5
"ead > archdesc > arrangement > p","tamwag/wag_258.xml",4
"ead > archdesc > arrangement > p","tamwag/wag_303.xml",6
"ead > archdesc > arrangement > p","tamwag/wag_312.xml",4
"ead > archdesc > arrangement > p","tamwag/wag_319.xml",5
"ead > archdesc > arrangement > p","tamwag/wag_325.xml",5
"ead > archdesc > arrangement > p > emph","tamwag/photos_020.xml",23
"ead > archdesc > arrangement > p > emph","tamwag/tam_179.xml",10
"ead > archdesc > arrangement > p > emph","tamwag/tam_542.xml",17
"ead > archdesc > arrangement > p > list > item","tamwag/wag_025_002.xml",4
"ead > archdesc > bibliography > p","nyhs/ms2999_rentschler.xml",32
"ead > archdesc > bioghist > chronlist > chronitem > eventgrp > event","nyhs/ms359_ladies_christian_union.xml",12
"ead > archdesc > bioghist > chronlist > chronitem > eventgrp > event","nyhs/ms556_7th_ny_regiment.xml",10
"ead > archdesc > bioghist > chronlist > chronitem > eventgrp > event","nyhs/ms613_taylor_genet.xml",8
"ead > archdesc > bioghist > list > defitem > item","tamwag/tam_361.xml",14
"ead > archdesc > bioghist > p","archives/mc_176.xml",1
"ead > archdesc > bioghist > p","archives/mc_285.xml",1
"ead > archdesc > bioghist > p","archives/rg_37_4.xml",10
"ead > archdesc > bioghist > p","archives/rg_3_0_10.xml",6
"ead > archdesc > bioghist > p","archives/rg_9_8.xml",6
"ead > archdesc > bioghist > p","fales/mss_002.xml",1
"ead > archdesc > bioghist > p","fales/mss_015.xml",3
"ead > archdesc > bioghist > p","fales/mss_022.xml",6
"ead > archdesc > bioghist > p","fales/mss_056.xml",6
"ead > archdesc > bioghist > p","fales/mss_101.xml",1
"ead > archdesc > bioghist > p","fales/mss_122.xml",49
"ead > archdesc > bioghist > p","fales/mss_128.xml",31
"ead > archdesc > bioghist > p","fales/mss_169.xml",33
"ead > archdesc > bioghist > p","fales/mss_180.xml",8
"ead > archdesc > bioghist > p","fales/mss_185.xml",51
"ead > archdesc > bioghist > p","fales/mss_190.xml",134
"ead > archdesc > bioghist > p","fales/mss_193.xml",12
"ead > archdesc > bioghist > p","fales/mss_201.xml",2
"ead > archdesc > bioghist > p","fales/mss_216.xml",1
"ead > archdesc > bioghist > p","fales/mss_220.xml",116
"ead > archdesc > bioghist > p","fales/mss_221.xml",3
"ead > archdesc > bioghist > p","fales/mss_225.xml",1
"ead > archdesc > bioghist > p","fales/mss_226.xml",1
"ead > archdesc > bioghist > p","fales/mss_234.xml",2
"ead > archdesc > bioghist > p","fales/mss_236.xml",6
"ead > archdesc > bioghist > p","fales/mss_238.xml",13
"ead > archdesc > bioghist > p","fales/mss_240.xml",5
"ead > archdesc > bioghist > p","fales/mss_269.xml",7
"ead > archdesc > bioghist > p","fales/mss_279.xml",2
"ead > archdesc > bioghist > p","fales/mss_281.xml",17
"ead > archdesc > bioghist > p","fales/mss_287.xml",2
"ead > archdesc > bioghist > p","fales/mss_289.xml",4
"ead > archdesc > bioghist > p","fales/mss_290.xml",2
"ead > archdesc > bioghist > p","fales/mss_298.xml",23
"ead > archdesc > bioghist > p","fales/mss_300.xml",3
"ead > archdesc > bioghist > p","fales/mss_301.xml",2
"ead > archdesc > bioghist > p","fales/mss_309.xml",38
"ead > archdesc > bioghist > p","fales/mss_361.xml",4
"ead > archdesc > bioghist > p","fales/mss_380.xml",6
"ead > archdesc > bioghist > p","fales/mss_381.xml",6
"ead > archdesc > bioghist > p","fales/mss_383.xml",2
"ead > archdesc > bioghist > p","fales/mss_439.xml",6
"ead > archdesc > bioghist > p","fales/mss_481.xml",10
"ead > archdesc > bioghist > p","fales/mss_483.xml",2
"ead > archdesc > bioghist > p","fales/mss_584.xml",2
"ead > archdesc > bioghist > p","fales/mss_585.xml",2
"ead > archdesc > bioghist > p","nyhs/ms116_city_club.xml",12
"ead > archdesc > bioghist > p","nyhs/ms1493_james_harbord.xml",3
"ead > archdesc > bioghist > p","nyhs/ms183_duffie_family.xml",9
"ead > archdesc > bioghist > p","nyhs/ms220_flexner.xml",16
"ead > archdesc > bioghist > p","nyhs/ms240_horatio_gates.xml",35
"ead > archdesc > bioghist > p","nyhs/ms2902_bowers_family.xml",6
"ead > archdesc > bioghist > p","nyhs/ms2922_oxman.xml",4
"ead > archdesc > bioghist > p","nyhs/ms2999_rentschler.xml",26
"ead > archdesc > bioghist > p","nyhs/ms3018_john_zuccotti.xml",18
"ead > archdesc > bioghist > p","nyhs/ms3029_vincenzo_beltrone.xml",13
"ead > archdesc > bioghist > p","nyhs/ms3033_horticultural.xml",18
"ead > archdesc > bioghist > p","nyhs/ms3042_ethical_culture_fieldston.xml",10
"ead > archdesc > bioghist > p","nyhs/ms3057_speir_payne.xml",4
"ead > archdesc > bioghist > p","nyhs/ms3058_oliver_allen.xml",2
"ead > archdesc > bioghist > p","nyhs/ms3076_iselin.xml",2
"ead > archdesc > bioghist > p","nyhs/ms3085_9threg.xml",16
"ead > archdesc > bioghist > p","nyhs/ms3131_ebenezer_baptist.xml",8
"ead > archdesc > bioghist > p","nyhs/ms3151_four_seasons.xml",8
"ead > archdesc > bioghist > p","nyhs/ms3180_record_of_wills.xml",2
